hrwage,educ,female,fulltimely
7.2115383,HS diploma/GED,1,1.0
10.714286,HS diploma/GED,0,1.0
.,HS diploma/GED,1,.
.,HS diploma/GED,0,.
.,Less than HS,1,.
9.615385,College degree,1,1.0
11.71875,Less than HS,0,1.0
.,Less than HS,1,.
.,HS diploma/GED,0,.
.,.,0,.
.,HS diploma/GED,1,.
23.076923,College degree,1,1.0
.,.,1,.
.,HS diploma/GED,0,.
11.111111,Some college,1,1.0
.,Graduate degree,1,.
183.33333,Graduate degree,0,0.0
28.274038,College degree,1,1.0
43.26923,College degree,0,1.0
64.10256,HS diploma/GED,1,0.0
11.142858,HS diploma/GED,1,1.0
55.555557,College degree,1,1.0
86.53846,HS diploma/GED,0,1.0
.,.,0,.
30.76923,Graduate degree,0,1.0
.,.,1,.
12.019231,Some college,0,1.0
0.0,College degree,1,0.0
.,Some college,1,.
0.0,Graduate degree,0,1.0
.,.,1,.
12.020192,Less than HS,1,1.0
25.0,Less than HS,0,1.0
.,.,0,.
.,.,1,.
.,HS diploma/GED,1,.
.,HS diploma/GED,1,.
.,Less than HS,1,.
.,Less than HS,0,.
.,Less than HS,0,.
7.2916665,Less than HS,0,1.0
.,Less than HS,1,.
.,College degree,1,.
67.30769,Some college,1,1.0
.,College degree,0,.
24.038462,HS diploma/GED,0,1.0
5.769231,College degree,1,1.0
.,.,1,.
12.244898,HS diploma/GED,1,1.0
6.0,College degree,0,1.0
8.173077,HS diploma/GED,0,1.0
.,.,1,.
.,.,0,.
24.51923,Some college,1,1.0
4.6511626,HS diploma/GED,0,1.0
9.619231,College degree,1,0.0
3.125,Less than HS,0,0.0
8.333333,College degree,0,0.0
8.516483,Some college,1,1.0
0.0,HS diploma/GED,0,1.0
.,Some college,1,.
.,Some college,0,.
.,Some college,1,.
81.73077,College degree,1,1.0
.,Less than HS,1,.
.,Some college,1,.
.,.,0,.
.,.,0,.
21.55,HS diploma/GED,0,1.0
5.769231,Less than HS,1,1.0
.,Graduate degree,0,.
.,College degree,1,.
.,Less than HS,1,.
.,Less than HS,1,.
.,.,0,.
.,.,1,.
37.5,Some college,1,1.0
0.0,Some college,0,1.0
.,Less than HS,1,.
.,Less than HS,0,.
24.51923,Some college,1,1.0
.,.,0,.
.,.,1,.
.,Some college,1,.
17.307692,Some college,0,1.0
.,Some college,0,.
17.307692,College degree,1,1.0
10.0,Some college,0,0.0
.,Graduate degree,0,.
.,College degree,1,.
12.019231,HS diploma/GED,1,0.0
.,.,1,.
.,.,0,.
21.634615,Some college,1,1.0
16.0,Some college,0,1.0
11.538462,Some college,1,1.0
.,Some college,1,.
.,.,1,.
.,.,1,.
.,HS diploma/GED,1,.
16.826923,HS diploma/GED,0,1.0
.,.,0,.
.,.,1,.
.,Less than HS,1,.
9.0,HS diploma/GED,0,1.0
10.576923,HS diploma/GED,0,1.0
.,Less than HS,1,.
.,Graduate degree,0,.
.,College degree,1,.
.,Less than HS,0,.
10.769231,Less than HS,1,0.0
.,.,1,.
21.634615,Graduate degree,0,1.0
19.607843,College degree,1,1.0
.,College degree,1,.
6.6666665,HS diploma/GED,1,1.0
.,HS diploma/GED,0,.
25.0,College degree,0,0.0
.,Less than HS,1,.
.,Less than HS,0,.
.,Some college,1,.
.,College degree,0,.
14.423077,HS diploma/GED,1,1.0
12.019231,HS diploma/GED,0,1.0
23.558655,HS diploma/GED,0,1.0
.,Some college,1,.
.,.,1,.
.,.,1,.
.,.,1,.
.,Some college,1,.
.,Graduate degree,0,.
.,Some college,1,.
0.0,Some college,0,1.0
13.725491,Some college,1,0.0
20.340237,College degree,1,1.0
0.0,Some college,0,1.0
.,Some college,1,.
30.364372,HS diploma/GED,0,1.0
.,Less than HS,1,.
18.724697,Some college,0,1.0
.,Some college,1,.
6.0728745,Some college,1,1.0
12.145749,Some college,1,1.0
.,HS diploma/GED,0,.
.,.,0,.
.,Less than HS,0,.
.,HS diploma/GED,1,.
.,.,1,.
.,.,0,.
.,.,0,.
.,Less than HS,1,.
.,Less than HS,1,.
28.846153,HS diploma/GED,0,1.0
9.615385,Some college,1,1.0
12.5,Less than HS,0,1.0
19.23077,HS diploma/GED,0,1.0
6.25,HS diploma/GED,1,1.0
.,.,0,.
.,.,0,.
14.795918,HS diploma/GED,0,1.0
7.5,Some college,1,0.0
.,College degree,1,.
87.41259,Graduate degree,0,1.0
.,.,0,.
.,.,0,.
.,Graduate degree,1,.
76.92308,Graduate degree,1,0.0
128.20512,Graduate degree,0,1.0
.,.,1,.
.,.,1,.
.,.,1,.
24.134615,Some college,0,1.0
51.28205,Some college,1,1.0
.,Less than HS,0,.
.,.,1,.
.,.,1,.
.,College degree,0,.
.,Graduate degree,1,.
0.0,College degree,1,0.0
0.0,College degree,0,1.0
.,.,0,.
.,HS diploma/GED,1,.
11.057693,HS diploma/GED,0,1.0
.,HS diploma/GED,0,.
18.75,College degree,0,1.0
71.63461,College degree,1,1.0
.,Less than HS,1,.
12.019231,HS diploma/GED,0,1.0
17.307692,Less than HS,0,1.0
33.653847,HS diploma/GED,0,1.0
0.0,Less than HS,1,1.0
11.057693,Some college,0,1.0
.,Less than HS,1,.
.,Less than HS,0,.
6.9139423,HS diploma/GED,0,1.0
.,Some college,1,.
.,HS diploma/GED,0,.
.,Some college,0,.
.,Some college,1,.
.,Some college,0,.
21.428572,College degree,1,0.0
12.5,College degree,0,1.0
2.4038463,HS diploma/GED,1,0.0
.,Some college,1,.
7.2115383,HS diploma/GED,0,1.0
.,HS diploma/GED,1,.
.,Some college,0,.
.,.,1,.
15.384615,HS diploma/GED,0,1.0
.,Less than HS,1,.
9.523809,Some college,1,0.0
7.8125,Some college,1,0.0
.,Less than HS,1,.
.,.,1,.
.,.,1,.
.,Less than HS,0,.
.,Less than HS,1,.
8.653846,College degree,0,1.0
16.0,College degree,1,1.0
.,HS diploma/GED,1,.
.,HS diploma/GED,0,.
4.8076925,HS diploma/GED,1,0.0
24.038462,HS diploma/GED,0,1.0
30.06993,College degree,1,1.0
78.125,Less than HS,1,0.0
.,Some college,0,.
.,HS diploma/GED,0,.
.,HS diploma/GED,1,.
3.8461537,HS diploma/GED,1,1.0
0.0,Graduate degree,0,1.0
28.60577,Some college,1,1.0
.,Less than HS,0,.
48.076923,HS diploma/GED,0,1.0
64.90385,Graduate degree,1,1.0
.,.,1,.
.,HS diploma/GED,1,.
.,College degree,1,.
.,College degree,0,.
.,Some college,1,.
34.615383,HS diploma/GED,0,1.0
13.846154,HS diploma/GED,1,0.0
.,.,1,.
.,.,0,.
.,Some college,0,.
10.0,Some college,0,0.0
31.25,Graduate degree,0,1.0
12.0,Some college,1,0.0
.,.,0,.
.,.,1,.
.,.,0,.
10.227273,Some college,0,1.0
6.730769,HS diploma/GED,0,1.0
4.3706293,Less than HS,1,0.0
.,.,0,.
.,.,1,.
25.0,College degree,1,1.0
.,.,0,.
14.0,HS diploma/GED,0,1.0
13.333333,Some college,1,0.0
.,.,1,.
0.0,Some college,1,0.0
.,.,1,.
.,.,0,.
31.25,HS diploma/GED,1,1.0
35.314686,Some college,0,1.0
73.426575,College degree,0,1.0
5.769231,Less than HS,1,1.0
8.01282,College degree,0,1.0
.,.,1,.
6.730769,Some college,0,0.0
17.045454,Some college,1,1.0
36.057693,Some college,0,1.0
.,.,1,.
.,Less than HS,1,.
0.0,HS diploma/GED,0,1.0
13.095238,Less than HS,1,1.0
.,Less than HS,0,.
.,.,0,.
.,.,0,.
.,.,1,.
6.576923,HS diploma/GED,1,0.0
.,.,1,.
40.0,College degree,0,1.0
.,College degree,1,.
.,.,1,.
.,.,1,.
43.18182,College degree,0,1.0
28.846153,College degree,1,1.0
70.19231,Less than HS,0,1.0
9.230769,Less than HS,1,0.0
.,HS diploma/GED,0,.
.,.,0,.
.,Less than HS,0,.
.,Less than HS,1,.
.,Less than HS,1,.
.,Less than HS,0,.
.,.,1,.
.,.,1,.
.,Less than HS,1,.
8.333333,Less than HS,0,1.0
.,.,0,.
40.865383,Graduate degree,0,1.0
.,HS diploma/GED,1,.
0.0,HS diploma/GED,0,1.0
.,Less than HS,1,.
.,.,0,.
.,.,0,.
12.980769,Some college,0,1.0
0.0,HS diploma/GED,1,0.0
.,Some college,1,.
.,Less than HS,1,.
.,Less than HS,0,.
.,HS diploma/GED,0,.
.,Less than HS,1,.
20.652174,HS diploma/GED,1,0.0
.,HS diploma/GED,1,.
.,.,0,.
11.538462,Less than HS,1,0.0
15.384615,HS diploma/GED,0,1.0
7.693077,HS diploma/GED,0,0.0
25.0,Some college,1,0.0
.,.,1,.
.,.,1,.
7.5,HS diploma/GED,1,0.0
14.285714,HS diploma/GED,1,1.0
.,.,0,.
28.846153,HS diploma/GED,0,1.0
.,College degree,0,.
48.076923,College degree,0,1.0
.,College degree,1,.
.,.,0,.
.,Less than HS,0,.
24.038462,HS diploma/GED,1,1.0
31.25,HS diploma/GED,0,1.0
13.186813,Some college,1,1.0
12.019231,Some college,0,1.0
19.23077,Some college,1,1.0
10.989011,Some college,1,1.0
.,.,1,.
.,.,1,.
.,HS diploma/GED,0,.
9.375,Some college,0,1.0
12.3626375,College degree,1,1.0
0.0,Less than HS,0,1.0
14.423077,Less than HS,1,1.0
18.125,Some college,0,1.0
32.77972,College degree,0,1.0
36.190865,Graduate degree,0,1.0
.,Some college,1,.
27.692308,Some college,0,1.0
.,HS diploma/GED,0,.
.,HS diploma/GED,1,.
32.92984,College degree,1,1.0
32.05128,College degree,1,1.0
24.038462,College degree,0,1.0
28.846153,College degree,1,1.0
.,Less than HS,0,.
.,.,0,.
9.903846,Less than HS,0,1.0
9.903846,College degree,0,1.0
9.615385,Graduate degree,0,1.0
10.096154,Some college,0,1.0
30.76923,Some college,1,1.0
.,Some college,0,.
12.980769,Some college,1,1.0
14.423077,Some college,1,0.0
.,HS diploma/GED,0,.
.,.,1,.
.,.,1,.
.,College degree,1,.
28.846153,Some college,0,1.0
65.38461,College degree,1,1.0
24.038462,College degree,0,1.0
14.423077,College degree,1,1.0
17.628204,Less than HS,1,0.0
6.5625,Less than HS,0,1.0
.,Less than HS,1,.
.,Less than HS,1,.
8.653846,Some college,1,0.0
12.5,Less than HS,1,1.0
.,Less than HS,0,.
.,.,0,.
.,.,1,.
10.576923,Less than HS,0,1.0
37.5,Less than HS,1,1.0
.,Less than HS,0,.
25.0,HS diploma/GED,0,0.0
.,.,0,.
.,.,1,.
.,Some college,1,.
9.855769,Some college,1,1.0
.,Less than HS,1,.
19.642857,HS diploma/GED,0,1.0
39.74359,Graduate degree,0,1.0
54.08654,College degree,1,0.0
.,.,0,.
.,Some college,0,.
.,Some college,0,.
.,Less than HS,0,.
.,HS diploma/GED,0,.
.,Some college,1,.
.,Some college,0,.
40.865383,Some college,0,0.0
80.70055,Graduate degree,1,0.0
.,.,1,.
.,.,0,.
.,.,0,.
21.367521,HS diploma/GED,0,1.0
.,Some college,1,.
0.0,Graduate degree,0,1.0
.,Less than HS,1,.
.,Less than HS,1,.
.,.,0,.
.,College degree,0,.
.,Graduate degree,1,.
.,Some college,1,.
.,.,1,.
14.375,HS diploma/GED,1,1.0
21.25,HS diploma/GED,0,1.0
38.46154,College degree,0,1.0
0.0,Graduate degree,1,1.0
.,.,0,.
0.0,Some college,0,0.0
.,Some college,0,.
.,Some college,1,.
12.0,College degree,1,1.0
.,.,0,.
.,.,1,.
.,HS diploma/GED,1,.
48.61111,Some college,0,1.0
16.826923,Some college,1,1.0
.,.,1,.
.,.,1,.
.,.,0,.
.,College degree,1,.
115.38461,Graduate degree,0,1.0
.,.,1,.
.,.,0,.
36.057693,College degree,1,1.0
112.17949,Graduate degree,0,1.0
25.0,Some college,0,0.0
.,Less than HS,0,.
21.978022,Graduate degree,0,1.0
.,HS diploma/GED,1,.
15.384615,Some college,0,1.0
.,HS diploma/GED,1,.
.,.,1,.
0.0,Less than HS,0,0.0
.,.,1,.
9.615385,Less than HS,0,1.0
0.28846154,Less than HS,1,1.0
.,.,1,.
.,.,0,.
.,.,0,.
.,.,0,.
9.615385,Less than HS,1,1.0
0.0,HS diploma/GED,0,1.0
15.865385,HS diploma/GED,1,1.0
8.333333,College degree,0,0.0
.,College degree,1,.
35.778175,Less than HS,0,1.0
.,HS diploma/GED,1,.
.,HS diploma/GED,0,.
.,.,0,.
.,.,0,.
.,HS diploma/GED,1,.
14.102564,Less than HS,0,0.0
.,Less than HS,1,.
.,.,0,.
.,.,0,.
10.576923,Some college,1,1.0
.,.,1,.
15.384615,Some college,0,1.0
9.615385,Less than HS,1,1.0
.,Less than HS,1,.
.,.,1,.
.,.,0,.
.,.,0,.
.,.,0,.
.,HS diploma/GED,1,.
.,HS diploma/GED,0,.
37.01923,Graduate degree,0,1.0
41.53846,College degree,0,1.0
.,HS diploma/GED,1,.
23.557692,College degree,0,1.0
25.0,Graduate degree,1,1.0
.,.,0,.
.,.,1,.
39.0,Some college,0,1.0
69.71154,College degree,1,1.0
.,HS diploma/GED,1,.
16.826923,Less than HS,0,1.0
.,.,0,.
.,.,0,.
.,.,0,.
21.875,Some college,0,1.0
23.125,Some college,1,1.0
.,Less than HS,1,.
.,Less than HS,0,.
.,Less than HS,1,.
16.02564,Some college,1,1.0
12.019231,HS diploma/GED,0,1.0
.,.,0,.
.,.,1,.
.,.,0,.
.,.,0,.
8.333333,Some college,1,1.0
.,HS diploma/GED,1,.
18.461538,College degree,0,0.0
65.70513,Graduate degree,1,1.0
16.02564,HS diploma/GED,1,0.0
15.6,Some college,0,1.0
.,HS diploma/GED,1,.
.,Some college,0,.
6.111111,Less than HS,1,0.0
.,.,1,.
24.038462,Less than HS,1,1.0
6.1728396,Less than HS,0,0.0
.,HS diploma/GED,0,.
.,HS diploma/GED,1,.
14.102564,Some college,0,0.0
24.038462,Some college,0,1.0
.,Some college,0,.
25.0,Some college,0,1.0
11.057693,Some college,1,1.0
20.02,Less than HS,0,0.0
.,Less than HS,1,.
.,HS diploma/GED,1,.
14.423077,Some college,0,1.0
.,Less than HS,1,.
.,.,0,.
.,.,0,.
.,Some college,0,.
12.019231,College degree,1,0.0
12.019231,Some college,0,0.0
.,Less than HS,1,.
11.25,Some college,1,1.0
57.692307,College degree,0,1.0
39.333332,Graduate degree,1,0.0
72.11539,College degree,0,1.0
51.28205,Graduate degree,1,1.0
.,.,1,.
.,.,0,.
.,.,1,.
22.970085,Some college,0,1.0
.,HS diploma/GED,0,.
96.15385,Some college,0,0.0
.,Graduate degree,0,.
0.0,Some college,1,0.0
47.596153,Some college,0,1.0
11.538462,Some college,1,0.0
.,.,0,.
23.076923,Some college,1,1.0
.,.,1,.
28.846153,HS diploma/GED,0,1.0
0.0,Some college,1,1.0
.,.,1,.
40.59829,Some college,0,1.0
.,Some college,1,.
2.4038463,Some college,1,0.0
72.11539,HS diploma/GED,0,1.0
.,HS diploma/GED,1,.
0.0,Less than HS,0,1.0
.,Less than HS,1,.
.,Less than HS,1,.
.,.,1,.
.,.,0,.
.,Less than HS,1,.
.,Less than HS,0,.
12.980769,HS diploma/GED,1,1.0
.,.,0,.
.,.,1,.
50.0,HS diploma/GED,0,1.0
37.5,Some college,1,1.0
15.0,HS diploma/GED,0,1.0
.,Less than HS,0,.
.,.,0,.
17.115385,Some college,0,1.0
28.846153,College degree,1,1.0
17.307692,HS diploma/GED,1,1.0
32.05128,Some college,0,1.0
10.0,Some college,0,1.0
15.384615,Some college,1,1.0
6.5789475,Less than HS,1,1.0
.,Some college,0,.
.,Some college,1,.
9.615385,College degree,0,1.0
72.11539,College degree,1,1.0
10.576923,Some college,0,1.0
.,HS diploma/GED,1,.
.,.,1,.
.,.,0,.
15.845238,HS diploma/GED,0,1.0
17.307692,HS diploma/GED,0,1.0
39.424038,Graduate degree,0,1.0
.,College degree,1,.
.,.,1,.
.,.,1,.
32.692307,College degree,1,1.0
5.769231,HS diploma/GED,0,1.0
.,HS diploma/GED,1,.
.,Some college,0,.
.,HS diploma/GED,0,.
.,Less than HS,1,.
.,Less than HS,1,.
.,Less than HS,1,.
.,Less than HS,1,.
.,.,1,.
.,.,1,.
.,HS diploma/GED,0,.
25.641026,College degree,0,1.0
1.5625,Some college,1,0.0
.,.,0,.
36.057693,Graduate degree,1,1.0
26.442308,HS diploma/GED,0,1.0
51.28205,Graduate degree,1,1.0
.,Less than HS,0,.
.,Less than HS,1,.
36.153847,Graduate degree,1,1.0
.,Some college,0,.
9.259259,College degree,0,1.0
12.5,HS diploma/GED,0,1.0
.,Less than HS,1,.
.,HS diploma/GED,0,.
.,Some college,0,.
.,Some college,1,.
43.26923,College degree,1,1.0
22.115385,HS diploma/GED,0,1.0
.,HS diploma/GED,0,.
14.0,HS diploma/GED,1,0.0
0.0,College degree,0,1.0
11.538462,College degree,1,1.0
12.019231,College degree,0,1.0
.,.,1,.
.,Less than HS,1,.
25.0,Some college,1,0.0
12.0,Less than HS,1,0.0
14.423077,Some college,1,0.0
0.0,Some college,0,1.0
.,HS diploma/GED,1,.
19.65812,HS diploma/GED,0,1.0
.,Less than HS,0,.
.,.,0,.
.,.,0,.
.,.,0,.
.,.,0,.
.,Some college,1,.
.,.,1,.
.,.,1,.
.,.,1,.
23.75,HS diploma/GED,1,1.0
.,Some college,0,.
.,.,0,.
.,.,1,.
.,HS diploma/GED,1,.
.,Some college,0,.
.,Less than HS,1,.
36.057693,College degree,0,1.0
33.653847,College degree,1,1.0
55.982906,Graduate degree,0,1.0
13.725491,College degree,1,1.0
9.194712,Less than HS,0,0.0
10.989011,Less than HS,1,1.0
.,Less than HS,1,.
10.0,Some college,1,1.0
11.538462,Some college,1,1.0
28.846153,Some college,0,1.0
14.903846,Some college,1,1.0
.,College degree,1,.
.,HS diploma/GED,0,.
.,Less than HS,0,.
.,Less than HS,1,.
0.0,Some college,0,1.0
51.28205,Graduate degree,1,1.0
.,.,1,.
.,Some college,1,.
37.5,Graduate degree,1,1.0
15.835834,College degree,0,1.0
.,Some college,1,.
48.076923,College degree,0,1.0
28.846153,College degree,1,1.0
.,.,0,.
.,.,1,.
.,.,1,.
.,.,0,.
9.134615,Less than HS,0,1.0
.,Less than HS,1,.
.,Less than HS,1,.
5.3846154,HS diploma/GED,0,0.0
6.1538463,HS diploma/GED,0,0.0
.,.,1,.
.,.,0,.
6.5934067,HS diploma/GED,1,1.0
.,Less than HS,1,.
.,.,1,.
14.423077,Some college,0,1.0
.,HS diploma/GED,1,.
9.615385,Some college,1,1.0
.,.,1,.
.,.,1,.
.,.,0,.
.,HS diploma/GED,0,.
.,HS diploma/GED,0,.
4.7070513,HS diploma/GED,0,0.0
6.576923,HS diploma/GED,1,1.0
.,Less than HS,1,.
48.076923,Graduate degree,1,1.0
35.76923,Graduate degree,0,1.0
.,.,0,.
.,.,0,.
.,.,0,.
.,.,1,.
30.364372,Some college,1,1.0
30.113636,Graduate degree,1,1.0
38.46154,College degree,0,1.0
.,.,1,.
.,.,0,.
21.634615,Graduate degree,0,1.0
0.0,HS diploma/GED,1,0.0
8.125,Less than HS,1,1.0
17.1875,HS diploma/GED,0,1.0
.,.,1,.
.,.,0,.
.,.,0,.
12.692307,College degree,0,1.0
57.692307,Some college,0,1.0
24.418604,College degree,1,1.0
9.615385,HS diploma/GED,0,0.0
.,.,1,.
37.5,Some college,1,1.0
27.4375,HS diploma/GED,0,1.0
.,.,1,.
.,.,1,.
.,.,0,.
.,Some college,1,.
13.461538,HS diploma/GED,0,1.0
.,HS diploma/GED,1,.
48.076923,HS diploma/GED,0,1.0
.,.,1,.
.,.,1,.
.,.,1,.
23.144444,Some college,1,0.0
.,Some college,0,.
51.28205,HS diploma/GED,1,0.0
.,HS diploma/GED,0,.
10.0,HS diploma/GED,0,0.0
.,.,1,.
16.826923,Some college,0,1.0
14.140271,Some college,1,0.0
6.5104165,Graduate degree,1,0.0
22.052885,Some college,0,1.0
.,.,0,.
7.3076925,Some college,1,0.0
.,HS diploma/GED,0,.
0.0,Some college,1,1.0
.,Less than HS,1,.
19.23077,Graduate degree,0,1.0
13.736263,College degree,1,1.0
.,.,1,.
13.846154,HS diploma/GED,0,0.0
3.2307692,Some college,0,0.0
12.820513,Graduate degree,0,0.0
125.0,HS diploma/GED,1,0.0
11.538462,HS diploma/GED,0,1.0
.,.,0,.
.,.,1,.
.,.,1,.
.,.,1,.
25.641026,Some college,1,1.0
28.846153,College degree,0,1.0
12.019231,HS diploma/GED,1,1.0
14.423077,HS diploma/GED,0,1.0
.,.,1,.
.,.,1,.
117.1875,College degree,0,0.0
.,HS diploma/GED,1,.
8.653846,HS diploma/GED,0,1.0
7.5,HS diploma/GED,1,1.0
11.0,HS diploma/GED,0,1.0
9.615385,HS diploma/GED,1,1.0
.,Less than HS,1,.
0.0,Less than HS,0,1.0
0.0,HS diploma/GED,0,1.0
.,.,0,.
.,.,1,.
21.367521,Some college,0,1.0
7.2115383,HS diploma/GED,1,1.0
8.241758,Some college,0,1.0
.,Less than HS,0,.
.,College degree,0,.
.,Graduate degree,0,.
12.019231,College degree,1,1.0
39.615383,Graduate degree,0,1.0
.,.,0,.
.,.,1,.
11.538462,Less than HS,0,1.0
18.518518,HS diploma/GED,0,1.0
.,HS diploma/GED,0,.
.,Less than HS,1,.
.,College degree,1,.
19.23077,Some college,1,1.0
21.634615,Some college,1,1.0
25.0,Some college,1,0.0
15.0,Less than HS,0,0.0
48.076923,College degree,0,1.0
.,HS diploma/GED,1,.
.,.,0,.
6.730769,Less than HS,1,1.0
.,Less than HS,0,.
.,Less than HS,0,.
.,.,0,.
.,HS diploma/GED,1,.
13.663968,HS diploma/GED,0,1.0
.,.,1,.
.,College degree,0,.
.,Some college,1,.
.,HS diploma/GED,0,.
.,HS diploma/GED,1,.
.,Some college,1,.
.,Less than HS,1,.
.,.,0,.
.,.,0,.
.,HS diploma/GED,1,.
20.833334,Less than HS,1,0.0
.,.,0,.
.,.,0,.
.,.,1,.
9.615385,Less than HS,0,1.0
.,Less than HS,1,.
.,Graduate degree,1,.
.,Some college,1,.
11.538462,Some college,1,1.0
4.8076925,HS diploma/GED,1,1.0
5.769231,HS diploma/GED,0,1.0
7.051282,HS diploma/GED,1,0.0
.,HS diploma/GED,1,.
19.23077,Some college,0,1.0
16.369047,Some college,1,1.0
14.423077,HS diploma/GED,0,1.0
.,.,1,.
0.0,HS diploma/GED,1,0.0
.,College degree,1,.
.,HS diploma/GED,1,.
12.5,College degree,1,0.0
44.30577,HS diploma/GED,0,1.0
.,.,1,.
.,.,1,.
10.769231,HS diploma/GED,0,1.0
.,College degree,1,.
.,.,1,.
.,.,0,.
43.26923,Some college,0,1.0
.,Graduate degree,1,.
.,.,0,.
.,.,0,.
.,.,0,.
.,College degree,1,.
.,HS diploma/GED,1,.
9.615385,HS diploma/GED,0,1.0
.,Less than HS,1,.
.,.,0,.
4.326923,Some college,1,1.0
.,.,1,.
7.2115383,HS diploma/GED,0,1.0
.,Some college,1,.
23.504274,Some college,0,1.0
.,.,0,.
.,Less than HS,0,.
11.133603,Less than HS,1,1.0
.,.,1,.
12.5,HS diploma/GED,0,1.0
.,Some college,0,.
.,HS diploma/GED,1,.
43.26923,College degree,1,1.0
10.576923,Some college,1,1.0
.,.,0,.
23.076923,College degree,1,1.0
19.23077,Some college,0,1.0
.,Some college,1,.
.,.,1,.
.,.,0,.
21.634615,Some college,1,1.0
.,College degree,0,.
25.0,Graduate degree,1,1.0
.,Graduate degree,1,.
.,College degree,0,.
.,Graduate degree,0,.
.,Some college,1,.
8.653846,Less than HS,1,1.0
9.375,HS diploma/GED,0,1.0
.,HS diploma/GED,1,.
.,.,1,.
.,.,1,.
.,.,1,.
.,.,0,.
0.0,Some college,1,0.0
20.0,Some college,0,0.0
.,Some college,0,.
.,College degree,1,.
.,Some college,0,.
.,HS diploma/GED,1,.
.,.,0,.
30.048077,College degree,0,1.0
.,Some college,1,.
.,.,0,.
21.634615,Some college,0,1.0
26.923077,Some college,1,1.0
.,.,0,.
.,.,0,.
.,HS diploma/GED,1,.
.,Some college,0,.
24.038462,HS diploma/GED,1,1.0
9.615385,Some college,1,1.0
5.1282053,Some college,1,0.0
.,Some college,1,.
.,.,1,.
22.537981,College degree,1,1.0
22.537981,Some college,0,1.0
37.01923,Graduate degree,1,1.0
21.634615,College degree,1,1.0
31.25,College degree,0,1.0
0.0,College degree,0,1.0
13.333333,Some college,1,1.0
.,Some college,1,.
.,Less than HS,0,.
.,HS diploma/GED,0,.
.,College degree,1,.
34.375,Graduate degree,0,1.0
16.233767,Some college,1,1.0
11.180679,Some college,0,1.0
.,HS diploma/GED,0,.
.,Some college,0,.
.,Some college,1,.
19.0,College degree,1,1.0
.,Some college,1,.
.,Some college,1,.
.,College degree,0,.
0.0,Graduate degree,0,1.0
.,Graduate degree,1,.
0.0,Graduate degree,0,1.0
.,Graduate degree,1,.
.,.,0,.
60.0,Graduate degree,1,1.0
36.0,Some college,0,1.0
.,.,0,.
.,.,0,.
.,.,0,.
.,Some college,1,.
24.038462,Some college,0,1.0
18.333334,College degree,1,1.0
.,.,0,.
.,Some college,1,.
.,College degree,1,.
81.73077,Some college,0,1.0
.,HS diploma/GED,0,.
9.615385,Less than HS,1,1.0
20.192308,Less than HS,0,1.0
.,.,1,.
.,.,1,.
.,.,0,.
10.769231,HS diploma/GED,1,0.0
.,.,1,.
.,.,0,.
.,.,1,.
.,Some college,1,.
37.19519,College degree,0,1.0
106.83761,College degree,1,1.0
0.0,Some college,0,0.0
.,College degree,0,.
27.564102,Some college,1,0.0
39.54409,College degree,1,1.0
40.963413,College degree,0,1.0
.,.,1,.
45.833332,Some college,1,0.0
39.68254,Some college,0,1.0
.,.,0,.
.,.,0,.
.,.,0,.
.,College degree,0,.
17.307692,College degree,1,1.0
.,.,1,.
.,.,1,.
0.0,HS diploma/GED,0,1.0
.,Some college,1,.
.,.,0,.
.,Some college,0,.
.,HS diploma/GED,0,.
.,HS diploma/GED,0,.
21.634615,HS diploma/GED,0,1.0
19.23077,HS diploma/GED,1,1.0
.,.,0,.
.,Some college,1,.
13.461538,College degree,0,1.0
19.23077,HS diploma/GED,1,1.0
16.666666,Graduate degree,1,0.0
56.53846,College degree,0,1.0
.,.,1,.
7.08502,HS diploma/GED,1,1.0
15.915119,Less than HS,0,1.0
.,.,0,.
.,.,1,.
12.019231,Some college,1,1.0
.,HS diploma/GED,0,.
.,Less than HS,0,.
.,Less than HS,1,.
.,HS diploma/GED,1,.
14.423077,Some college,0,1.0
.,HS diploma/GED,0,.
.,.,0,.
.,.,1,.
56.372547,HS diploma/GED,0,1.0
.,HS diploma/GED,1,.
30.0,Some college,1,0.0
.,.,0,.
.,HS diploma/GED,1,.
15.384615,HS diploma/GED,0,1.0
4.8076925,HS diploma/GED,1,1.0
.,Less than HS,1,.
12.5,Less than HS,0,1.0
.,.,1,.
.,.,1,.
.,.,0,.
.,.,1,.
24.038462,Graduate degree,1,1.0
0.0,College degree,0,0.0
.,.,0,.
.,.,0,.
34.965034,Graduate degree,0,1.0
38.46154,College degree,1,1.0
.,Less than HS,1,.
17.647058,Some college,0,1.0
23.076923,College degree,1,1.0
11.217949,Less than HS,1,0.0
19.23077,Less than HS,0,1.0
45.238094,Less than HS,0,1.0
14.423077,HS diploma/GED,1,1.0
.,.,0,.
.,Some college,1,.
.,Some college,1,.
39.772728,College degree,0,1.0
.,Some college,1,.
31.912088,Some college,0,1.0
.,Some college,0,.
.,College degree,1,.
38.46154,College degree,0,1.0
.,Less than HS,0,.
20.0,Graduate degree,1,0.0
26.068377,HS diploma/GED,0,1.0
.,College degree,1,.
0.0,Some college,0,1.0
67.30769,Some college,1,1.0
28.846153,Some college,0,1.0
.,Less than HS,1,.
.,Less than HS,0,.
.,Less than HS,1,.
0.0,HS diploma/GED,0,1.0
6.25,HS diploma/GED,1,0.0
