state,year,commodity,var,value
Pennsylvania,2012,211 Oil & Gas,imports,13784604510
Pennsylvania,2013,211 Oil & Gas,exports,322997139
Pennsylvania,2013,211 Oil & Gas,imports,14971889360
Pennsylvania,2014,211 Oil & Gas,exports,364015358
Pennsylvania,2014,211 Oil & Gas,imports,7965217673
Pennsylvania,2015,211 Oil & Gas,exports,444488728
Pennsylvania,2015,211 Oil & Gas,imports,3766836859
Pennsylvania,2016,211 Oil & Gas,exports,628326693
Pennsylvania,2016,211 Oil & Gas,imports,5970378151
Pennsylvania,2017,211 Oil & Gas,exports,810043511
Pennsylvania,2017,211 Oil & Gas,imports,9211875284
Pennsylvania,2008,212 Minerals & Ores,exports,981465182
Pennsylvania,2008,212 Minerals & Ores,imports,430315544
Pennsylvania,2009,212 Minerals & Ores,exports,667652346
Pennsylvania,2009,212 Minerals & Ores,imports,199399871
Pennsylvania,2010,212 Minerals & Ores,exports,1954248775
Pennsylvania,2010,212 Minerals & Ores,imports,261186951
Pennsylvania,2011,212 Minerals & Ores,exports,2946530628
Pennsylvania,2011,212 Minerals & Ores,imports,350697372
Pennsylvania,2012,212 Minerals & Ores,exports,1403454248
Pennsylvania,2012,212 Minerals & Ores,imports,312491747
Pennsylvania,2013,212 Minerals & Ores,exports,2272835848
Pennsylvania,2013,212 Minerals & Ores,imports,371175558
Pennsylvania,2014,212 Minerals & Ores,exports,1963786694
Pennsylvania,2014,212 Minerals & Ores,imports,436067972
Pennsylvania,2015,212 Minerals & Ores,exports,1601833467
Pennsylvania,2015,212 Minerals & Ores,imports,240862098
Pennsylvania,2016,212 Minerals & Ores,exports,1320026763
Pennsylvania,2016,212 Minerals & Ores,imports,153646482
Pennsylvania,2017,212 Minerals & Ores,exports,2729035147
Pennsylvania,2017,212 Minerals & Ores,imports,179235160
Pennsylvania,2008,311 Food & Kindred Products,exports,1050548683
Pennsylvania,2008,311 Food & Kindred Products,imports,2431138498
Pennsylvania,2009,311 Food & Kindred Products,exports,1122960008
Pennsylvania,2009,311 Food & Kindred Products,imports,2244517318
Pennsylvania,2010,311 Food & Kindred Products,exports,1332828218
Pennsylvania,2010,311 Food & Kindred Products,imports,2527133212
Pennsylvania,2011,311 Food & Kindred Products,exports,1528129223
Pennsylvania,2011,311 Food & Kindred Products,imports,2787769725
Pennsylvania,2012,311 Food & Kindred Products,exports,1744575178
Pennsylvania,2012,311 Food & Kindred Products,imports,3022668775
Pennsylvania,2013,311 Food & Kindred Products,exports,1818505486
Pennsylvania,2013,311 Food & Kindred Products,imports,3135274949
Pennsylvania,2014,311 Food & Kindred Products,exports,2014033078
Pennsylvania,2014,311 Food & Kindred Products,imports,3582193728
Pennsylvania,2015,311 Food & Kindred Products,exports,2064994568
Pennsylvania,2015,311 Food & Kindred Products,imports,3545614760
Pennsylvania,2016,311 Food & Kindred Products,exports,1931795833
Pennsylvania,2016,311 Food & Kindred Products,imports,3192970219
Pennsylvania,2017,311 Food & Kindred Products,exports,1765513431
Pennsylvania,2017,311 Food & Kindred Products,imports,3819957929
Pennsylvania,2008,312 Beverages & Tobacco Products,exports,30283191
Pennsylvania,2008,312 Beverages & Tobacco Products,imports,219308480
Pennsylvania,2009,312 Beverages & Tobacco Products,exports,23953268
Pennsylvania,2009,312 Beverages & Tobacco Products,imports,227877101
Pennsylvania,2010,312 Beverages & Tobacco Products,exports,27402594
Pennsylvania,2010,312 Beverages & Tobacco Products,imports,286656201
Pennsylvania,2011,312 Beverages & Tobacco Products,exports,37485893
Pennsylvania,2011,312 Beverages & Tobacco Products,imports,290485748
Pennsylvania,2012,312 Beverages & Tobacco Products,exports,55606335
Pennsylvania,2012,312 Beverages & Tobacco Products,imports,201634969
Pennsylvania,2013,312 Beverages & Tobacco Products,exports,70173963
Pennsylvania,2013,312 Beverages & Tobacco Products,imports,192426482
Pennsylvania,2014,312 Beverages & Tobacco Products,exports,87763560
Pennsylvania,2014,312 Beverages & Tobacco Products,imports,218105660
Pennsylvania,2015,312 Beverages & Tobacco Products,exports,89414690
Pennsylvania,2015,312 Beverages & Tobacco Products,imports,209322844
Pennsylvania,2016,312 Beverages & Tobacco Products,exports,106362011
Pennsylvania,2016,312 Beverages & Tobacco Products,imports,220706627
Pennsylvania,2017,312 Beverages & Tobacco Products,exports,124468330
Pennsylvania,2017,312 Beverages & Tobacco Products,imports,213011580
Pennsylvania,2008,313 Textiles & Fabrics,exports,147830762
Pennsylvania,2008,313 Textiles & Fabrics,imports,188041906
Pennsylvania,2009,313 Textiles & Fabrics,exports,129002105
Pennsylvania,2009,313 Textiles & Fabrics,imports,135072921
Pennsylvania,2010,313 Textiles & Fabrics,exports,165085628
Pennsylvania,2010,313 Textiles & Fabrics,imports,177916732
Pennsylvania,2011,313 Textiles & Fabrics,exports,156369634
Pennsylvania,2011,313 Textiles & Fabrics,imports,180647920
Pennsylvania,2012,313 Textiles & Fabrics,exports,207991961
Pennsylvania,2012,313 Textiles & Fabrics,imports,180035300
Pennsylvania,2013,313 Textiles & Fabrics,exports,217936809
Pennsylvania,2013,313 Textiles & Fabrics,imports,209015476
Pennsylvania,2014,313 Textiles & Fabrics,exports,204059903
Pennsylvania,2014,313 Textiles & Fabrics,imports,219988860
Pennsylvania,2015,313 Textiles & Fabrics,exports,173140332
Pennsylvania,2015,313 Textiles & Fabrics,imports,245405306
Pennsylvania,2016,313 Textiles & Fabrics,exports,155412354
Pennsylvania,2016,313 Textiles & Fabrics,imports,241247260
Pennsylvania,2017,313 Textiles & Fabrics,exports,147947788
Pennsylvania,2017,313 Textiles & Fabrics,imports,231659374
Pennsylvania,2008,314 Textile Mill Products,exports,93112211
Pennsylvania,2008,314 Textile Mill Products,imports,449976170
Pennsylvania,2009,314 Textile Mill Products,exports,72889655
Pennsylvania,2009,314 Textile Mill Products,imports,376250446
Pennsylvania,2010,314 Textile Mill Products,exports,92775279
Pennsylvania,2010,314 Textile Mill Products,imports,399701858
Pennsylvania,2011,314 Textile Mill Products,exports,104855899
Pennsylvania,2011,314 Textile Mill Products,imports,431126745
Pennsylvania,2012,314 Textile Mill Products,exports,114775521
Pennsylvania,2012,314 Textile Mill Products,imports,434736861
Pennsylvania,2013,314 Textile Mill Products,exports,136581354
Pennsylvania,2013,314 Textile Mill Products,imports,431846584
Pennsylvania,2014,314 Textile Mill Products,exports,131837089
Pennsylvania,2014,314 Textile Mill Products,imports,417839563
Pennsylvania,2015,314 Textile Mill Products,exports,145388663
Pennsylvania,2015,314 Textile Mill Products,imports,486052364
Pennsylvania,2016,314 Textile Mill Products,exports,136587007
Pennsylvania,2016,314 Textile Mill Products,imports,473750782
Pennsylvania,2017,314 Textile Mill Products,exports,125296287
Pennsylvania,2017,314 Textile Mill Products,imports,460305779
Pennsylvania,2008,315 Apparel & Accessories,exports,76982916
Pennsylvania,2008,315 Apparel & Accessories,imports,2169548794
Pennsylvania,2009,315 Apparel & Accessories,exports,64498464
Pennsylvania,2009,315 Apparel & Accessories,imports,2082610443
Pennsylvania,2010,315 Apparel & Accessories,exports,70293598
Pennsylvania,2010,315 Apparel & Accessories,imports,2785913985
Pennsylvania,2011,315 Apparel & Accessories,exports,77303909
Pennsylvania,2011,315 Apparel & Accessories,imports,3201926997
Pennsylvania,2012,315 Apparel & Accessories,exports,82010397
Pennsylvania,2012,315 Apparel & Accessories,imports,3049193288
Pennsylvania,2013,315 Apparel & Accessories,exports,91178715
Pennsylvania,2013,315 Apparel & Accessories,imports,3344636913
Pennsylvania,2014,315 Apparel & Accessories,exports,88072933
Pennsylvania,2014,315 Apparel & Accessories,imports,3168389486
Pennsylvania,2015,315 Apparel & Accessories,exports,93096122
Pennsylvania,2015,315 Apparel & Accessories,imports,3455366813
Pennsylvania,2016,315 Apparel & Accessories,exports,92383475
Pennsylvania,2016,315 Apparel & Accessories,imports,2926821842
Pennsylvania,2017,315 Apparel & Accessories,exports,84236290
Pennsylvania,2017,315 Apparel & Accessories,imports,3019644886
Pennsylvania,2008,316 Leather & Allied Products,exports,89019875
Pennsylvania,2008,316 Leather & Allied Products,imports,812111574
Pennsylvania,2009,316 Leather & Allied Products,exports,64976670
Pennsylvania,2009,316 Leather & Allied Products,imports,639768529
Pennsylvania,2010,316 Leather & Allied Products,exports,71398815
Pennsylvania,2010,316 Leather & Allied Products,imports,780987146
Pennsylvania,2011,316 Leather & Allied Products,exports,87521616
Pennsylvania,2011,316 Leather & Allied Products,imports,913962971
Pennsylvania,2012,316 Leather & Allied Products,exports,96084139
Pennsylvania,2012,316 Leather & Allied Products,imports,879488746
Pennsylvania,2013,316 Leather & Allied Products,exports,79672213
Pennsylvania,2013,316 Leather & Allied Products,imports,1349534383
Pennsylvania,2014,316 Leather & Allied Products,exports,74619952
Pennsylvania,2014,316 Leather & Allied Products,imports,1254667569
Pennsylvania,2015,316 Leather & Allied Products,exports,58669132
Pennsylvania,2015,316 Leather & Allied Products,imports,1295425756
Pennsylvania,2016,316 Leather & Allied Products,exports,55530439
Pennsylvania,2016,316 Leather & Allied Products,imports,1066368601
Pennsylvania,2017,316 Leather & Allied Products,exports,56888889
Pennsylvania,2017,316 Leather & Allied Products,imports,860377882
Pennsylvania,2008,321 Wood Products,exports,285527370
Pennsylvania,2008,321 Wood Products,imports,514341441
Pennsylvania,2009,321 Wood Products,exports,223451477
Pennsylvania,2009,321 Wood Products,imports,349522184
Pennsylvania,2010,321 Wood Products,exports,291770695
Pennsylvania,2010,321 Wood Products,imports,440833092
Pennsylvania,2011,321 Wood Products,exports,291070887
Pennsylvania,2011,321 Wood Products,imports,402473813
Pennsylvania,2012,321 Wood Products,exports,308672187
Pennsylvania,2012,321 Wood Products,imports,395329914
Pennsylvania,2013,321 Wood Products,exports,375563104
Pennsylvania,2013,321 Wood Products,imports,478858640
Pennsylvania,2014,321 Wood Products,exports,453904480
Pennsylvania,2014,321 Wood Products,imports,534095302
Pennsylvania,2015,321 Wood Products,exports,472240631
Pennsylvania,2015,321 Wood Products,imports,584074784
Pennsylvania,2016,321 Wood Products,exports,519103022
Pennsylvania,2016,321 Wood Products,imports,729827811
Pennsylvania,2017,321 Wood Products,exports,560846632
Pennsylvania,2017,321 Wood Products,imports,731421147
Pennsylvania,2008,322 Paper,exports,492930597
Pennsylvania,2008,322 Paper,imports,1676241475
Pennsylvania,2009,322 Paper,exports,496378975
Pennsylvania,2009,322 Paper,imports,1386802070
Pennsylvania,2010,322 Paper,exports,600032972
Pennsylvania,2010,322 Paper,imports,1565494532
Pennsylvania,2011,322 Paper,exports,675686198
Pennsylvania,2011,322 Paper,imports,1694711843
Pennsylvania,2012,322 Paper,exports,600270978
Pennsylvania,2012,322 Paper,imports,1460135583
Pennsylvania,2013,322 Paper,exports,614154022
Pennsylvania,2013,322 Paper,imports,1562509131
Pennsylvania,2014,322 Paper,exports,622514569
Pennsylvania,2014,322 Paper,imports,1547735141
Pennsylvania,2015,322 Paper,exports,586184919
Pennsylvania,2015,322 Paper,imports,1468632398
Pennsylvania,2016,322 Paper,exports,523749165
Pennsylvania,2016,322 Paper,imports,1395986169
Pennsylvania,2017,322 Paper,exports,488384114
Pennsylvania,2017,322 Paper,imports,1460954098
Pennsylvania,2008,"323 Printed Matter And Related Products, Nesoi",exports,371759178
Pennsylvania,2008,"323 Printed Matter And Related Products, Nesoi",imports,343214796
Pennsylvania,2009,"323 Printed Matter And Related Products, Nesoi",exports,325039377
Pennsylvania,2009,"323 Printed Matter And Related Products, Nesoi",imports,244960641
Pennsylvania,2010,"323 Printed Matter And Related Products, Nesoi",exports,363100416
Pennsylvania,2010,"323 Printed Matter And Related Products, Nesoi",imports,211736166
Pennsylvania,2011,"323 Printed Matter And Related Products, Nesoi",exports,395135568
Pennsylvania,2011,"323 Printed Matter And Related Products, Nesoi",imports,206748126
Pennsylvania,2012,"323 Printed Matter And Related Products, Nesoi",exports,349624465
Pennsylvania,2012,"323 Printed Matter And Related Products, Nesoi",imports,235493274
Pennsylvania,2013,"323 Printed Matter And Related Products, Nesoi",exports,353738648
Pennsylvania,2013,"323 Printed Matter And Related Products, Nesoi",imports,223747474
Pennsylvania,2014,"323 Printed Matter And Related Products, Nesoi",exports,371925189
Pennsylvania,2014,"323 Printed Matter And Related Products, Nesoi",imports,230898061
Pennsylvania,2015,"323 Printed Matter And Related Products, Nesoi",exports,294162230
Pennsylvania,2015,"323 Printed Matter And Related Products, Nesoi",imports,213896425
Pennsylvania,2016,"323 Printed Matter And Related Products, Nesoi",exports,244011785
Pennsylvania,2016,"323 Printed Matter And Related Products, Nesoi",imports,219113935
Pennsylvania,2017,"323 Printed Matter And Related Products, Nesoi",exports,231479888
Pennsylvania,2017,"323 Printed Matter And Related Products, Nesoi",imports,209559502
Pennsylvania,2008,324 Petroleum & Coal Products,exports,1485773967
Pennsylvania,2008,324 Petroleum & Coal Products,imports,1206686972
Pennsylvania,2009,324 Petroleum & Coal Products,exports,784953102
Pennsylvania,2009,324 Petroleum & Coal Products,imports,627356697
Pennsylvania,2010,324 Petroleum & Coal Products,exports,673145660
Pennsylvania,2010,324 Petroleum & Coal Products,imports,623944371
Pennsylvania,2011,324 Petroleum & Coal Products,exports,1461645786
Pennsylvania,2011,324 Petroleum & Coal Products,imports,788705098
Pennsylvania,2012,324 Petroleum & Coal Products,exports,1126911717
Pennsylvania,2012,324 Petroleum & Coal Products,imports,1102266037
Pennsylvania,2013,324 Petroleum & Coal Products,exports,2252136994
Pennsylvania,2013,324 Petroleum & Coal Products,imports,820870748
Pennsylvania,2014,324 Petroleum & Coal Products,exports,1650606710
Pennsylvania,2014,324 Petroleum & Coal Products,imports,758384757
Pennsylvania,2015,324 Petroleum & Coal Products,exports,703597279
Pennsylvania,2015,324 Petroleum & Coal Products,imports,262720110
Pennsylvania,2016,324 Petroleum & Coal Products,exports,463067629
Pennsylvania,2016,324 Petroleum & Coal Products,imports,243115764
Pennsylvania,2017,324 Petroleum & Coal Products,exports,587882361
Pennsylvania,2017,324 Petroleum & Coal Products,imports,380517012
Pennsylvania,2008,325 Chemicals,exports,5472564404
Pennsylvania,2008,325 Chemicals,imports,10740081741
Pennsylvania,2009,325 Chemicals,exports,6058990052
Pennsylvania,2009,325 Chemicals,imports,11020905136
Pennsylvania,2010,325 Chemicals,exports,7761001395
Pennsylvania,2010,325 Chemicals,imports,13132725058
Pennsylvania,2011,325 Chemicals,exports,7863461779
Pennsylvania,2011,325 Chemicals,imports,14557309804
Pennsylvania,2012,325 Chemicals,exports,7747895548
Pennsylvania,2012,325 Chemicals,imports,14097243650
Pennsylvania,2013,325 Chemicals,exports,7352735713
Pennsylvania,2013,325 Chemicals,imports,14978849375
Pennsylvania,2014,325 Chemicals,exports,6936388725
Pennsylvania,2014,325 Chemicals,imports,16004178507
Pennsylvania,2015,325 Chemicals,exports,7940078387
Pennsylvania,2015,325 Chemicals,imports,18521036069
Pennsylvania,2016,325 Chemicals,exports,7463308848
Pennsylvania,2016,325 Chemicals,imports,19699702505
Pennsylvania,2017,325 Chemicals,exports,7861093446
Pennsylvania,2017,325 Chemicals,imports,17680833337
Pennsylvania,2008,326 Plastics & Rubber Products,exports,992564960
Pennsylvania,2008,326 Plastics & Rubber Products,imports,1419912916
Pennsylvania,2009,326 Plastics & Rubber Products,exports,845353976
Pennsylvania,2009,326 Plastics & Rubber Products,imports,1246204695
Pennsylvania,2010,326 Plastics & Rubber Products,exports,1063183165
